Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1990-01-02 00:00:00-05:00,0.369276636667276,0.37562480568885803,0.36451486509791164,0.37562480568885803,53035200,0.0,0.0
1990-01-03 00:00:00-05:00,0.37879960409984775,0.3819736711022505,0.37456686087826313,0.3777415454387665,113774400,0.0,0.0
1990-01-04 00:00:00-05:00,0.37774149266078727,0.38938046324901066,0.37562483073015784,0.38885143399238586,125740800,0.0,0.0
1990-01-05 00:00:00-05:00,0.3872645091577192,0.38938059054908614,0.37879967501489686,0.3793286681175232,69566400,0.0,0.0
1990-01-08 00:00:00-05:00,0.3787995218201544,0.38514769077301025,0.37456677951797096,0.38514769077301025,58982400,0.0,0.0
1990-01-09 00:00:00-05:00,0.3851477006573971,0.3893804430682091,0.38197359793603974,0.3840896785259247,70300800,0.0,0.0
1990-01-10 00:00:00-05:00,0.3809155057554728,0.3862062693248034,0.3729796691804112,0.37350866198539734,103766400,0.0,0.0
1990-01-11 00:00:00-05:00,0.37562468765686985,0.3787994068915165,0.35975363436860935,0.36610180139541626,95774400,0.0,0.0
1990-01-12 00:00:00-05:00,0.3602828506536528,0.3692767497676618,0.35552111395282515,0.3645149767398834,148910400,0.0,0.0
1990-01-15 00:00:00-05:00,0.3629279249166781,0.36821869100089105,0.3608118800370381,0.3645149767398834,62467200,0.0,0.0
1990-01-16 00:00:00-05:00,0.3618697916450075,0.37774146747837867,0.35763766685497295,0.37562480568885803,80092800,0.0,0.0
1990-01-17 00:00:00-05:00,0.37245069925666013,0.38303161051949103,0.36821857450932666,0.370334655046463,97588800,0.0,0.0
1990-01-18 00:00:00-05:00,0.37932858802270175,0.40207746624946594,0.3787995950317717,0.40207746624946594,292363200,0.0,0.0
1990-01-19 00:00:00-05:00,0.4031353225553961,0.4063100054465572,0.39572909745697443,0.39837417006492615,99259200,0.0,0.0
1990-01-22 00:00:00-05:00,0.39784531033185094,0.39784531033185094,0.3830316200675122,0.3840896785259247,167688000,0.0,0.0
1990-01-23 00:00:00-05:00,0.38514780779579266,0.3862064477797343,0.3777415781613795,0.3798576593399048,139348800,0.0,0.0
1990-01-24 00:00:00-05:00,0.3724507085409256,0.3840896785259247,0.3687476129173021,0.3840896785259247,180345600,0.0,0.0
1990-01-25 00:00:00-05:00,0.3872643624783242,0.39149648733115394,0.3830316200675122,0.3840896785259247,112752000,0.0,0.0
1990-01-26 00:00:00-05:00,0.3830316200675122,0.3862063403468518,0.38091557580456736,0.3840896785259247,68083200,0.0,0.0
1990-01-29 00:00:00-05:00,0.3872643411159516,0.39043844366221825,0.3819735768655176,0.38726434111595154,55080000,0.0,0.0
1990-01-30 00:00:00-05:00,0.388322439361475,0.39149650590649215,0.38091559387787294,0.38620635867118835,73108800,0.0,0.0
1990-01-31 00:00:00-05:00,0.3893804352905828,0.391496479511261,0.38620633263262616,0.391496479511261,112939200,0.0,0.0
1990-02-01 00:00:00-05:00,0.39149646200014776,0.3989033066530719,0.39149646200014776,0.39678722620010376,89193600,0.0,0.0
1990-02-02 00:00:00-05:00,0.3936125424531159,0.4041934532950855,0.3936125424531159,0.39678722620010376,71395200,0.0,0.0
1990-02-05 00:00:00-05:00,0.39625814813961596,0.3989032208919525,0.39467047966501845,0.3989032208919525,59731200,0.0,0.0
1990-02-06 00:00:00-05:00,0.39784541726112366,0.3989034396769617,0.39043857013820926,0.39784541726112366,81964800,0.0,0.0
1990-02-07 00:00:00-05:00,0.3957293051553273,0.4010194531477626,0.393612642931032,0.39467066526412964,134150400,0.0,0.0
1990-02-08 00:00:00-05:00,0.39625814813961596,0.4020772863985984,0.39467047966501845,0.3989032208919525,95227200,0.0,0.0
1990-02-09 00:00:00-05:00,0.3989032113288539,0.40101925494922225,0.39784518951866976,0.3999612331390381,62380800,0.0,0.0
1990-02-12 00:00:00-05:00,0.39996140194333396,0.40419352729717445,0.39784535742988597,0.401019424200058,56088000,0.0,0.0
1990-02-13 00:00:00-05:00,0.402077446456782,0.4031355050404504,0.39996140194333396,0.401019424200058,58752000,0.0,0.0
1990-02-14 00:00:00-05:00,0.4031355248852184,0.4031355248852184,0.39996142163185344,0.40207746624946594,35870400,0.0,0.0
1990-02-15 00:00:00-05:00,0.40207738275493327,0.41477499192086026,0.40207738275493327,0.41054224967956543,89496000,0.0,0.0
1990-02-16 00:00:00-05:00,0.4158332452172722,0.4179493268989721,0.41371658230423025,0.41477522253990173,70876800,0.0,0.0
1990-02-20 00:00:00-05:00,0.41371648613262135,0.4253560406485118,0.410542382511396,0.4242980182170868,132652800,0.0,0.0
1990-02-21 00:00:00-05:00,0.4179491026380578,0.4232392495133102,0.4052521107833188,0.40683916211128235,103348800,0.0,0.0
1990-02-22 00:00:00-05:00,0.4094842256479581,0.4158330120373349,0.40736818147979686,0.4078971743583679,60811200,0.0,0.0
1990-02-23 00:00:00-05:00,0.405252018633982,0.41371626624049557,0.40419337920707143,0.4126582443714142,56851200,0.0,0.0
1990-02-26 00:00:00-05:00,0.41265838487807677,0.42323929738329286,0.4116003263218043,0.4200651943683624,69220800,0.0,0.0
1990-02-27 00:00:00-05:00,0.4211233949310836,0.4211233949310836,0.4147752225399017,0.41477522253990173,62020800,0.0,0.0
1990-02-28 00:00:00-05:00,0.41477500755566216,0.42218123511241223,0.41477500755566216,0.4179491102695465,39312000,0.0,0.0
1990-03-01 00:00:00-05:00,0.4168910624007412,0.43064603944009644,0.4168910624007412,0.42323923110961914,76867200,0.0,0.0
1990-03-02 00:00:00-05:00,0.42429772555870543,0.44175582833801513,0.42376869654441424,0.43911075592041016,100209600,0.0,0.0
1990-03-05 00:00:00-05:00,0.4380528789030116,0.4475757675748162,0.43276211476258636,0.4454597234725952,75528000,0.0,0.0
