Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-05-18 00:00:00-04:00,41.72258729510558,44.649618605105985,37.70412237764506,37.93233108520508,573576400,0.0,0.0
2012-05-21 00:00:00-04:00,36.24556817190343,36.37455702310102,32.743054739730695,33.76503372192383,168192700,0.0,0.0
2012-05-22 00:00:00-04:00,32.356087703874614,33.32845662582704,30.69909083412013,30.758623123168945,101786600,0.0,0.0
2012-05-23 00:00:00-04:00,31.125743548892046,32.24694415926933,31.11582118512797,31.750837326049805,73600000,0.0,0.0
2012-05-24 00:00:00-04:00,32.693444385865355,32.95141829993654,31.522631837783123,32.77281951904297,50237200,0.0,0.0
2012-05-25 00:00:00-04:00,32.643832308084995,32.693442236183415,30.86776887319942,31.66153907775879,37149800,0.0,0.0
2012-05-29 00:00:00-04:00,31.234883666435564,31.443249506485007,28.426919254797564,28.615440368652344,78063400,0.0,0.0
2012-05-30 00:00:00-04:00,28.476532033490116,29.319912107820397,27.643072430095465,27.970502853393555,57267900,0.0,0.0
2012-05-31 00:00:00-04:00,28.32769854884861,29.438978653790837,26.62109177634527,29.369524002075195,111639200,0.0,0.0
2012-06-01 00:00:00-04:00,28.665049898888423,28.923025658392614,27.17672951963154,27.504159927368164,41855500,0.0,0.0
2012-06-04 00:00:00-04:00,26.988209329049173,27.434704291250238,26.234126803612813,26.69054412841797,35230300,0.0,0.0
2012-06-05 00:00:00-04:00,26.4921049016224,27.543850828401084,25.54950118816683,25.668567657470703,42473400,0.0,0.0
2012-06-06 00:00:00-04:00,25.86701175831723,26.95844724488073,25.32129496128423,26.60124969482422,61489200,0.0,0.0
2012-06-07 00:00:00-04:00,26.789768636648773,27.13704379377147,25.946386652921472,26.105140686035156,26159500,0.0,0.0
2012-06-08 00:00:00-04:00,26.343271757016726,27.54385126246974,26.234129541973623,26.88899040222168,38034000,0.0,0.0
2012-06-11 00:00:00-04:00,26.96836663858374,27.851436159505862,26.631013854580324,26.79969024658203,28219600,0.0,0.0
2012-06-12 00:00:00-04:00,27.266030152063948,27.553773013731085,26.750078609245342,27.18665313720703,15816800,0.0,0.0
2012-06-13 00:00:00-04:00,27.444629497736198,27.881204035069292,26.88899038181058,27.057666778564453,17102800,0.0,0.0
2012-06-14 00:00:00-04:00,27.434707014407866,28.099490234890684,27.16680887499747,28.069725036621094,16855000,0.0,0.0
2012-06-15 00:00:00-04:00,28.288012330659885,29.865632238098286,28.129258292772775,29.77633285522461,43563800,0.0,0.0
2012-06-18 00:00:00-04:00,29.726719543758897,31.830215171444156,29.18100280247055,31.165430068969727,42978900,0.0,0.0
2012-06-19 00:00:00-04:00,31.294421067836623,31.92943723148412,30.460961406800564,31.66153907775879,30849000,0.0,0.0
2012-06-20 00:00:00-04:00,31.671458553354427,31.681380916568653,30.90745361833447,31.35395050048828,15553600,0.0,0.0
2012-06-21 00:00:00-04:00,31.423404682809437,32.2469418923606,31.264650658739136,31.59208106994629,21875300,0.0,0.0
2012-06-22 00:00:00-04:00,32.15764364104882,33.18954672606421,31.810370384069905,32.792659759521484,74834000,0.0,0.0
2012-06-25 00:00:00-04:00,32.604141572340495,32.76289560702344,31.30434031119001,31.81037139892578,24352900,0.0,0.0
2012-06-26 00:00:00-04:00,32.43546245735927,33.179622685715586,32.246943228773745,32.84226989746094,24858700,0.0,0.0
2012-06-27 00:00:00-04:00,32.207254555951,32.643830989571114,31.651615435202213,31.979045867919922,28568000,0.0,0.0
2012-06-28 00:00:00-04:00,31.71114853674283,31.939357230615492,30.659402558136158,31.115821838378906,17713300,0.0,0.0
2012-06-29 00:00:00-04:00,31.671458249844743,31.740912899181463,30.520490622986127,30.85784339904785,19526900,0.0,0.0
2012-07-02 00:00:00-04:00,31.006676680918368,31.482938780537907,30.312126366266853,30.530414581298828,14122000,0.0,0.0
2012-07-03 00:00:00-04:00,30.669324614800228,31.195198545082988,30.560180504695012,30.957067489624023,8763600,0.0,0.0
2012-07-05 00:00:00-04:00,31.07613436510808,31.383720097886016,30.778470996935567,31.224966049194336,10032100,0.0,0.0
2012-07-06 00:00:00-04:00,31.195197791107685,31.651615163248263,31.01659903070577,31.482938766479492,10945600,0.0,0.0
2012-07-09 00:00:00-04:00,31.850057141274398,32.62398637398399,31.740914924992552,31.919511795043945,17785200,0.0,0.0
2012-07-10 00:00:00-04:00,32.17749223384195,32.22710216437152,30.9173803164164,31.224966049194336,14269500,0.0,0.0
2012-07-11 00:00:00-04:00,31.23488430640499,31.31426132031273,30.31212533691667,30.72885513305664,13030300,0.0,0.0
2012-07-12 00:00:00-04:00,30.46096047467421,31.155508909285633,30.361738729016178,30.57010269165039,11300700,0.0,0.0
2012-07-13 00:00:00-04:00,30.798314419772435,30.828079619828607,30.322050401401576,30.480804443359375,8108300,0.0,0.0
2012-07-16 00:00:00-04:00,30.262517743406043,30.262517743406043,27.99034747001056,28.03003692626953,24672100,0.0,0.0
2012-07-17 00:00:00-04:00,28.25824337543619,28.36738747897282,26.938599339709985,27.871280670166016,30438600,0.0,0.0
2012-07-18 00:00:00-04:00,28.089566900999834,29.061937681660222,27.930812874054727,28.883338928222656,16841800,0.0,0.0
2012-07-19 00:00:00-04:00,29.18100021218034,29.270299582645812,28.40707296564531,28.774192810058594,13685100,0.0,0.0
2012-07-20 00:00:00-04:00,28.774195191399052,29.240534914926144,28.49637469445893,28.53606414794922,11869100,0.0,0.0
2012-07-23 00:00:00-04:00,27.901048360509627,28.7741955301036,27.79190425462388,28.526142120361328,12390700,0.0,0.0
