Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1990-01-02 00:00:00-05:00,3.107912883878003,3.167426109313965,3.0946877226700114,3.167426109313965,5376000,0.0,0.0
1990-01-03 00:00:00-05:00,3.167428876159097,3.1872666352999683,3.1343659442576453,3.1806540489196777,7007200,0.0,0.0
1990-01-04 00:00:00-05:00,3.1806513847651816,3.193876546448197,3.1475884805576433,3.1872639656066895,4132000,0.0,0.0
1990-01-05 00:00:00-05:00,3.1740385331447767,3.2137140148090864,3.154200792312622,3.154200792312622,4864000,0.0,0.0
1990-01-08 00:00:00-05:00,3.1542023457202717,3.2071030139923096,3.147589762186267,3.2071030139923096,7173600,0.0,0.0
1990-01-09 00:00:00-05:00,3.2071017305901712,3.2071017305901712,3.107913017272949,3.107913017272949,7431200,0.0,0.0
1990-01-10 00:00:00-05:00,3.1145258943668965,3.147588801950409,3.0417874976831687,3.0616252422332764,8620800,0.0,0.0
1990-01-11 00:00:00-05:00,3.0946888486459567,3.1145265976757384,3.081463682626102,3.101301431655884,3319200,0.0,0.0
1990-01-12 00:00:00-05:00,3.0682388976380066,3.088076649131356,2.995500475495726,3.008725643157959,8144800,0.0,0.0
1990-01-15 00:00:00-05:00,2.9888872668706292,3.021950179114773,2.9822746844218004,2.995499849319458,4255200,0.0,0.0
1990-01-16 00:00:00-05:00,2.975662101972971,2.995499849319458,2.949211772177656,2.995499849319458,8056800,0.0,0.0
1990-01-17 00:00:00-05:00,2.988887680665422,3.008725430758334,2.9690499305725098,2.9690499305725098,7482400,0.0,0.0
1990-01-18 00:00:00-05:00,2.949211772177656,3.002112431768287,2.9425991897288273,2.995499849319458,4601600,0.0,0.0
1990-01-19 00:00:00-05:00,2.9955000643636667,3.0417881448284474,2.9888874814401265,3.0351755619049072,5992000,0.0,0.0
1990-01-22 00:00:00-05:00,3.0219513621879215,3.028563947225532,2.929375171661377,2.929375171661377,4003200,0.0,0.0
1990-01-23 00:00:00-05:00,2.9822732226341557,2.9822732226341557,2.909534851350396,2.922760009765625,6219200,0.0,0.0
1990-01-24 00:00:00-05:00,2.856635010187527,2.8963104964401314,2.7838966187244187,2.8698601722717285,11744000,0.0,0.0
1990-01-25 00:00:00-05:00,2.8500216417717485,2.889697117063234,2.7905084288345194,2.8037335872650146,5124000,0.0,0.0
1990-01-26 00:00:00-05:00,2.8037343442299125,2.850022411233708,2.7243833722234054,2.79712176322937,6485600,0.0,0.0
1990-01-29 00:00:00-05:00,2.8301846682320813,2.8367972492326237,2.7772840202277433,2.79712176322937,4469600,0.0,0.0
1990-01-30 00:00:00-05:00,2.8169602935130778,2.8235728763617,2.7045463850864997,2.7508344650268555,6475200,0.0,0.0
1990-01-31 00:00:00-05:00,2.7640597382138052,2.7971226537426785,2.744221988896481,2.77067232131958,5142400,0.0,0.0
1990-02-01 00:00:00-05:00,2.869860953971988,2.869860953971988,2.8103477083827073,2.823572874069214,5934400,0.0,0.0
1990-02-02 00:00:00-05:00,2.830185263871601,2.9095362525782815,2.823572681479378,2.8896985054016113,4728000,0.0,0.0
1990-02-05 00:00:00-05:00,2.8764727533138292,2.8896979153980307,2.856635010187527,2.8698601722717285,3910400,0.0,0.0
1990-02-06 00:00:00-05:00,2.8830854186305293,2.8830854186305293,2.816959606276618,2.856635093688965,3760800,0.0,0.0
1990-02-07 00:00:00-05:00,2.850023437852729,2.922761855060107,2.823573104322773,2.8963115215301514,5452000,0.0,0.0
1990-02-08 00:00:00-05:00,2.9293733776417548,2.9756614445570873,2.9161482156659453,2.9492111206054688,8659200,0.0,0.0
1990-02-09 00:00:00-05:00,2.9624373472082057,2.995500264029726,2.9558247638439017,2.9690499305725098,3249600,0.0,0.0
1990-02-12 00:00:00-05:00,2.9756614445570873,2.9756614445570873,2.9359859586296593,2.9492111206054688,2563200,0.0,0.0
1990-02-13 00:00:00-05:00,2.9579856449907473,2.9579856449907473,2.904808374968442,2.9247498512268066,3593600,0.03625,0.0
1990-02-14 00:00:00-05:00,2.9380444492305724,2.9579859273927704,2.9247501304557733,2.951338768005371,3696800,0.0,0.0
1990-02-15 00:00:00-05:00,2.9380436429956274,2.997868061065674,2.9380436429956274,2.997868061065674,3306400,0.0,0.0
1990-02-16 00:00:00-05:00,2.9978688837171674,2.9978688837171674,2.9380444492305724,2.951338768005371,5685600,0.0,0.0
1990-02-20 00:00:00-05:00,2.9380455749844194,2.9380455749844194,2.844985307903465,2.898162603378296,4844000,0.0,0.0
1990-02-21 00:00:00-05:00,2.844983956980151,2.871572592092115,2.844983956980151,2.858278274536133,5664000,0.0,0.0
1990-02-22 00:00:00-05:00,2.871573809455423,2.884868132647346,2.8250436782836914,2.8250436782836914,3593600,0.0,0.0
1990-02-23 00:00:00-05:00,2.8250428841268413,2.8316900438541985,2.7652184465806258,2.7718656063079834,8368800,0.0,0.0
1990-02-26 00:00:00-05:00,2.791806596224425,2.8449838647239383,2.7652179619746686,2.838336706161499,4156800,0.0,0.0
1990-02-27 00:00:00-05:00,2.8449838647239383,2.8715724989736944,2.8316895475990598,2.838336706161499,4815200,0.0,0.0
1990-02-28 00:00:00-05:00,2.8250430013749983,2.8782202814008806,2.8250430013749983,2.8516316413879395,6101600,0.0,0.0
1990-03-01 00:00:00-05:00,2.864924146621316,2.904807081377065,2.8582769908286907,2.8715713024139404,3040800,0.0,0.0
1990-03-02 00:00:00-05:00,2.898161216215654,2.9247498512268066,2.8782197399572893,2.9247498512268066,4353600,0.0,0.0
1990-03-05 00:00:00-05:00,2.924750924936343,2.9513395697084914,2.878220796585083,2.878220796585083,4536000,0.0,0.0
1990-03-06 00:00:00-05:00,2.89151466540082,2.9446919466035935,2.89151466540082,2.938044786453247,4117600,0.0,0.0
1990-03-07 00:00:00-05:00,2.964633427054634,2.964633427054634,2.9247504661525534,2.938044786453247,3157600,0.0,0.0
1990-03-08 00:00:00-05:00,2.9646327010203795,2.977927018065314,2.944691225452978,2.9712798595428467,3329600,0.0,0.0
1990-03-09 00:00:00-05:00,2.95798659324646,2.9646337541301597,2.93804511059536,2.95798659324646,3087200,0.0,0.0
1990-03-12 00:00:00-05:00,2.9380449742818793,2.951339295432476,2.9048091714053874,2.9446921348571777,2899200,0.0,0.0
1990-03-13 00:00:00-05:00,2.9380429629621836,2.9446901189869847,2.884865714763773,2.891512870788574,3235200,0.0,0.0
1990-03-14 00:00:00-05:00,2.904810216691759,2.938046031528049,2.898163053724501,2.931398868560791,4241600,0.0,0.0
1990-03-15 00:00:00-05:00,2.938044616154262,3.0443991723951402,2.9247502966241523,3.0244576930999756,8206400,0.0,0.0
1990-03-16 00:00:00-05:00,3.037751149923,3.0576926235548796,3.01780967629112,3.044398307800293,13574400,0.0,0.0
1990-03-19 00:00:00-05:00,3.011162850417589,3.0443986434685555,3.011162850417589,3.031104326248169,4110400,0.0,0.0
1990-03-20 00:00:00-05:00,3.0311038488823665,3.0311038488823665,2.984573745938997,2.997868061065674,4452800,0.0,0.0
1990-03-21 00:00:00-05:00,2.984574176587781,3.0178099692001172,2.9712798595428467,2.9712798595428467,2240000,0.0,0.0
1990-03-22 00:00:00-05:00,2.984573354482108,2.9978676678651017,2.9048074741841448,2.9181017875671387,4945600,0.0,0.0
1990-03-23 00:00:00-05:00,2.9380445875929073,2.97128038609509,2.9247502681920343,2.9646332263946533,3143200,0.0,0.0
1990-03-26 00:00:00-05:00,2.9712798595428467,2.9912213351102483,2.9646327010203795,2.9712798595428467,3404000,0.0,0.0
1990-03-27 00:00:00-05:00,2.971278685187876,3.05769171182645,2.9513372175020516,3.037750244140625,3596000,0.0,0.0
1990-03-28 00:00:00-05:00,3.051044555931175,3.05769171182645,3.0178087764548005,3.037750244140625,2716000,0.0,0.0
1990-03-29 00:00:00-05:00,3.037750669925681,3.044397826752652,3.004514885790827,3.011162042617798,4065600,0.0,0.0
1990-03-30 00:00:00-05:00,3.0178098710448813,3.0178098710448813,2.977926921207284,2.98457407951355,3392800,0.0,0.0
1990-04-02 00:00:00-04:00,2.964632604594751,2.991221237819816,2.9513382879822188,2.98457407951355,3212000,0.0,0.0
1990-04-03 00:00:00-04:00,2.997868995087266,3.070987751065004,2.9845746758185863,3.064340591430664,4440800,0.0,0.0
1990-04-04 00:00:00-04:00,3.077635265131879,3.1042239067312907,3.0045165007334975,3.017810821533203,5109600,0.0,0.0
1990-04-05 00:00:00-04:00,3.051044555931175,3.0776331795122744,3.03110308824535,3.037750244140625,5328000,0.0,0.0
1990-04-06 00:00:00-04:00,3.051044555931175,3.05769171182645,2.984572996978426,3.037750244140625,3004000,0.0,0.0
1990-04-09 00:00:00-04:00,3.037751757714056,3.1042233497865737,3.0311045985068046,3.0909290313720703,4144000,0.0,0.0
1990-04-10 00:00:00-04:00,3.0576932353358113,3.1042233497865737,3.05104607612856,3.0909290313720703,3089600,0.0,0.0
1990-04-11 00:00:00-04:00,3.1108711778861773,3.1374598204322126,3.097576856613159,3.097576856613159,3565600,0.0,0.0
1990-04-12 00:00:00-04:00,3.064339966662149,3.1175172328948975,3.0510456501039616,3.1175172328948975,7604800,0.0,0.0
1990-04-16 00:00:00-04:00,3.1507540902948485,3.1574012508228964,3.097576806070463,3.1042239665985107,4822400,0.0,0.0
1990-04-17 00:00:00-04:00,3.084281953646315,3.1574007068577576,3.0776347942634565,3.144106388092041,4045600,0.0,0.0
1990-04-18 00:00:00-04:00,3.1374587077321783,3.1507530242903656,3.1042229163367105,3.1175172328948975,5266400,0.0,0.0
1990-04-19 00:00:00-04:00,3.0576932353358113,3.1175176682010775,3.0576932353358113,3.0909290313720703,4676000,0.0,0.0
1990-04-20 00:00:00-04:00,3.1042240172496682,3.1108711778861773,3.0709882140671234,3.097576856613159,8176800,0.0,0.0
1990-04-23 00:00:00-04:00,3.097574647198099,3.097574647198099,3.03110308824535,3.037750244140625,4032000,0.0,0.0
1990-04-24 00:00:00-04:00,3.0510449835796227,3.064339297233565,2.9978677289638562,3.011162042617798,4395200,0.0,0.0
1990-04-25 00:00:00-04:00,3.017810204387766,3.0377516815092713,2.9912215682257592,3.0045158863067627,5257600,0.0,0.0
1990-04-26 00:00:00-04:00,3.0178087764548005,3.0443974000359,2.991220152873701,3.037750244140625,4712000,0.0,0.0
1990-04-27 00:00:00-04:00,3.044398164009044,3.0576924791357207,2.9779265883756585,2.997868061065674,4312000,0.0,0.0
1990-04-30 00:00:00-04:00,2.9779262584829436,3.011162042617798,2.957984788002031,3.011162042617798,5119200,0.0,0.0
1990-05-01 00:00:00-04:00,3.031103992045707,3.0643397814321727,3.01780967629112,3.044398307800293,4491200,0.0,0.0
1990-05-02 00:00:00-04:00,3.037752410884579,3.097576856613159,3.03110525024807,3.097576856613159,4460000,0.0,0.0
1990-05-03 00:00:00-04:00,3.104221959566248,3.1241634282572517,3.0776333346449096,3.084280490875244,5130400,0.0,0.0
1990-05-04 00:00:00-04:00,3.1241644843149996,3.1441059597467973,3.09092869192867,3.1374588012695312,4731200,0.0,0.0
1990-05-07 00:00:00-04:00,3.1374610258403575,3.1640496786017165,3.124166699459678,3.157402515411377,3360000,0.0,0.0
1990-05-08 00:00:00-04:00,3.164047098360987,3.164047098360987,3.1374584672823236,3.1507527828216553,3875200,0.0,0.0
1990-05-09 00:00:00-04:00,3.1441069297668003,3.1574012508228964,3.097576806070463,3.1042239665985107,6946400,0.0,0.0
1990-05-10 00:00:00-04:00,3.117518612171741,3.1441072570516706,3.097577128511794,3.1241657733917236,5289600,0.0,0.0
1990-05-11 00:00:00-04:00,3.1441053425272307,3.203929757078489,3.1241638710101447,3.1906354427337646,11144800,0.0,0.0
1990-05-14 00:00:00-04:00,3.190636624994966,3.257108221349028,3.190636624994966,3.223872423171997,10726400,0.0,0.0
1990-05-15 00:00:00-04:00,3.2238725120904013,3.2504611513653736,3.203931032634172,3.243813991546631,4568800,0.0,0.0
1990-05-16 00:00:00-04:00,3.26199447349846,3.27536330330788,3.2152035691654905,3.25531005859375,5828800,0.0425,0.0
1990-05-17 00:00:00-04:00,3.2619953272294024,3.2887329938460366,3.248626493921085,3.2753641605377197,5177600,0.0,0.0
